23,190654;72,628312;73,019
23,190399;72,62852;73,009
23,190387;72,628514;73,015
23,190377;72,628509;73,02
23,190365;72,628499;73,025
23,190359;72,628496;73,027
23,190352;72,62849;73,029
23,190345;72,628484;73,031
23,190333;72,62847;73,033
23,19032;72,62846;73,035
23,190314;72,628455;73,036
23,190308;72,628449;73,036
23,1903;72,628444;73,037
23,190296;72,62844;73,037
23,190291;72,628431;73,036
23,190285;72,628429;73,036
23,19028;72,628421;73,034
23,190271;72,628408;73,032
23,190261;72,628399;73,03
23,190255;72,628392;73,028
23,190246;72,628379;73,023
23,190245;72,628376;73,021
23,190261;72,628389;73,025
23,190256;72,62838;73,022
23,190249;72,628373;73,019
23,19024;72,628363;73,015
23,190236;72,628358;73,013
23,190226;72,628348;73,008
23,190215;72,62834;73,004
23,190209;72,628331;73
23,190202;72,628327;73,002
23,190196;72,628322;73,003
23,190191;72,628319;73,004
23,190179;72,62831;73,006
23,190174;72,628306;73,007
23,190163;72,6283;73,008
23,190158;72,628297;73,008
23,190136;72,628285;73,009
23,190131;72,628283;73,009
23,190123;72,628281;73,009
23,190116;72,628275;73,01
23,190109;72,628271;73,01
23,190103;72,628265;73,01
23,190099;72,628261;73,01
23,190093;72,628257;73,01
23,190087;72,628257;73,01
23,190079;72,628256;73,009
23,190073;72,628258;73,008
23,190514;72,627731;73,445
23,190511;72,627761;73,421
23,190504;72,62779;73,394
23,190489;72,627804;73,373
23,190482;72,627828;73,351
23,190465;72,627851;73,323
23,19046;72,627861;73,313
23,190449;72,627874;73,297
23,190434;72,627893;73,275
23,190423;72,627907;73,26
23,190403;72,627924;73,237
23,190378;72,627942;73,213
23,190362;72,62796;73,195
23,190338;72,627967;73,178
23,190324;72,627966;73,171
23,190296;72,627963;73,158
23,190279;72,627947;73,155
23,190265;72,627935;73,152
23,190252;72,627924;73,149
23,19023;72,627907;73,142
23,190218;72,627886;73,141
23,190193;72,627859;73,132
23,190175;72,627843;73,124
23,190154;72,627821;73,114
23,190142;72,6278;73,109
23,190138;72,627795;73,107
23,190125;72,627779;73,1
23,19011;72,627748;73,093
23,190098;72,627727;73,086
23,190107;72,627723;73,095
23,190125;72,627725;73,11
23,190143;72,627731;73,125
23,19017;72,627749;73,143
23,190192;72,62776;73,159
23,19021;72,627767;73,171
23,190227;72,627784;73,18
23,190249;72,627796;73,193
23,190272;72,627808;73,206
23,190299;72,62782;73,221
23,190326;72,627823;73,24
23,190355;72,627821;73,262
23,190371;72,627802;73,283
23,190382;72,627783;73,302
23,190392;72,62777;73,318
23,190403;72,627756;73,335
23,190414;72,627737;73,356
23,190434;72,627719;73,384
23,190459;72,627711;73,411
23,190468;72,627707;73,422
23,190492;72,627705;73,446
23,190525;72,627708;73,473
23,190549;72,62771;73,493
23,19057;72,627737;73,49
23,190568;72,627761;73,468
23,190567;72,627781;73,45
23,190579;72,627807;73,438
23,190586;72,627833;73,422
23,190599;72,627849;73,417
23,190611;72,62787;73,407
23,190628;72,627897;73,395
23,190641;72,627913;73,388
23,190663;72,627945;73,37
23,190689;72,627983;73,347
23,19071;72,628015;73,325
23,190718;72,628041;73,301
23,190721;72,628057;73,287
23,190723;72,628097;73,245
23,190724;72,628138;73,204
23,190723;72,628153;73,188
23,190684;72,628186;73,145
23,190673;72,628209;73,12
23,190672;72,628219;73,111
23,190653;72,628246;73,082
23,190636;72,628274;73,054
23,190624;72,628292;73,036
23,190608;72,62832;73,011
23,190602;72,628329;73,003
23,190581;72,628356;72,989
23,190566;72,628369;72,984
23,19056;72,628383;72,979
23,190539;72,628405;72,974
23,190533;72,628414;72,972
23,190507;72,628451;72,969
23,190477;72,628458;72,978
23,190473;72,628463;72,979
23,190457;72,628459;72,985
23,190426;72,628435;72,997
23,190408;72,628423;73,002
23,190389;72,628416;73,006
23,190376;72,628404;73,008
23,190353;72,628391;73,011
23,190327;72,628373;73,01
23,190305;72,628351;73,006
23,190283;72,628333;73
23,19026;72,628321;73,004
23,190247;72,628309;73,008
23,19023;72,628298;73,012
23,190221;72,628292;73,013
23,190193;72,628283;73,014
23,190167;72,628266;73,016
23,190158;72,628265;73,016
23,19014;72,628258;73,015
23,190109;72,628239;73,015
23,190078;72,628216;73,013
23,190043;72,628197;73,008
23,190034;72,628191;73,007
23,190009;72,628154;73,002
23,189987;72,628142;73,022
23,189975;72,628126;73,045
23,189968;72,628101;73,06
23,18997;72,628077;73,058
23,189973;72,628043;73,055
23,189976;72,628009;73,051
23,189982;72,627985;73,038
23,189993;72,627967;73,014
23,190018;72,62795;73,01
23,190046;72,627948;73,026
23,190064;72,627949;73,036
23,190087;72,627952;73,048
23,19011;72,627954;73,06
23,190133;72,627956;73,072
23,19016;72,627974;73,083
23,190173;72,62798;73,088
23,190195;72,627997;73,094
23,190193;72,628017;73,088
23,190178;72,628025;73,079
23,190154;72,628042;73,065
23,190152;72,628062;73,06
23,190141;72,628075;73,053
23,190139;72,62811;73,045
23,190137;72,628124;73,041
23,190145;72,628145;73,039
23,190162;72,628161;73,04
23,190174;72,628183;73,038
23,19019;72,628209;73,034
23,190207;72,628231;73,031
23,19022;72,628247;73,027
23,190232;72,628268;73,022
23,190241;72,628279;73,019
23,190267;72,628302;73,012
23,190289;72,628314;73,008
23,190316;72,628332;73
23,190335;72,628334;73
23,190363;72,628338;73,001
23,190392;72,628331;73,001
23,190412;72,628323;73,006
23,190418;72,628304;73,017
23,190434;72,628286;73,029
23,190454;72,628273;73,039
23,190479;72,628256;73,053
23,1905;72,628239;73,068
23,19052;72,628226;73,08
23,190535;72,628213;73,093
23,190552;72,628189;73,114
23,190558;72,628165;73,135
23,190561;72,62813;73,164
23,190569;72,628096;73,194
23,190571;72,628071;73,215
23,190564;72,628045;73,233
23,19056;72,628025;73,249
23,190545;72,627984;73,274
23,190534;72,627943;73,3
23,190526;72,627917;73,316
23,190519;72,627896;73,326
23,190501;72,627884;73,324
23,190487;72,627873;73,323
23,190464;72,627866;73,312
23,18853;72,628271;75,562
23,188583;72,628289;75,432
23,1886;72,628286;75,395
23,188616;72,628288;75,356
23,18862;72,628269;75,364
23,188645;72,628268;75,31
23,188667;72,628258;75,271
23,18868;72,628246;75,253
23,188706;72,628226;75,219
23,188708;72,628203;75,239
23,18871;72,628179;75,261
23,188712;72,628156;75,282
23,188716;72,628115;75,321
23,188717;72,628101;75,334
23,188709;72,628047;75,407
23,188731;72,628032;75,39
23,188748;72,628024;75,372
23,1888;72,628036;75,278
23,188814;72,628024;75,274
23,188815;72,62801;75,291
23,188808;72,62799;75,328
23,188797;72,627966;75,376
23,188773;72,627953;75,425
23,188752;72,627942;75,466
23,18874;72,627936;75,488
23,188719;72,627924;75,527
23,188707;72,627918;75,548
23,188688;72,627898;75,593
23,188676;72,627887;75,617
23,188665;72,627868;75,648
23,18865;72,627852;75,678
23,188638;72,627837;75,703
23,188631;72,627822;75,722
23,1886;72,627802;75,768
23,18859;72,627779;75,794
23,18857;72,627768;75,817
23,188554;72,627766;75,83
23,188542;72,627765;75,84
23,188518;72,627767;75,857
23,188501;72,627765;75,871
23,188473;72,627762;75,894
23,188462;72,62776;75,903
23,188436;72,627754;75,925
23,188421;72,627744;75,938
23,188401;72,627738;75,953
23,188376;72,627718;75,973
23,188361;72,627708;75,983
23,188343;72,627684;75,995
23,188332;72,62767;75,999
23,188329;72,62766;75,995
23,188316;72,627673;75,976
23,18829;72,627693;75,937
23,18828;72,627719;75,92
23,188259;72,62773;75,887
23,188254;72,627739;75,878
23,188233;72,627755;75,843
23,188204;72,62777;75,795
23,188183;72,627781;75,759
23,188158;72,627801;75,714
23,188145;72,627813;75,689
23,188127;72,627833;75,654
23,188118;72,62785;75,633
23,188113;72,627863;75,621
23,188099;72,627884;75,59
23,188094;72,627901;75,575
23,188083;72,62794;75,541
23,188078;72,627949;75,529
23,188065;72,62796;75,501
23,188059;72,627991;75,477
23,188055;72,628031;75,454
23,188054;72,628048;75,444
23,188052;72,628062;75,437
23,188059;72,62808;75,442
23,188065;72,628099;75,447
23,188067;72,628117;75,445
23,188081;72,628141;75,464
23,1881;72,628148;75,503
23,188115;72,62815;75,535
23,188135;72,628152;75,576
23,188163;72,628152;75,637
23,18819;72,628196;75,686
23,188202;72,628192;75,713
23,188219;72,628216;75,746
23,188229;72,628235;75,766
23,188243;72,628255;75,794
23,188254;72,628265;75,82
23,188265;72,628276;75,844
23,188284;72,628283;75,887
23,188308;72,628281;75,943
23,188325;72,628266;75,983
23,188334;72,628245;75,998
23,188347;72,628229;75,971
23,188364;72,628214;75,936
23,188378;72,628189;75,911
23,188398;72,628187;75,871
23,188419;72,628177;75,833
23,188442;72,62818;75,786
23,188462;72,628182;75,746
23,188478;72,628184;75,715
23,188507;72,6282;75,649
23,188517;72,628189;75,633
23,188533;72,628191;75,6
23,188549;72,628198;75,565
23,188564;72,628209;75,527
23,188572;72,628214;75,508
23,188587;72,62823;75,466
23,188606;72,62825;75,411
23,18863;72,628257;75,352
23,188647;72,628246;75,324
23,188644;72,628224;75,35
23,188646;72,628201;75,366
23,188661;72,628176;75,361
23,188667;72,62815;75,373
23,188681;72,628129;75,369
23,188683;72,628116;75,379
23,188712;72,62811;75,333
23,188723;72,628078;75,349
23,188713;72,628047;75,4
23,188723;72,628031;75,403
23,188729;72,628004;75,423
23,18873;72,628;75,428
23,188724;72,627972;75,468
23,188714;72,627933;75,523
23,188688;72,627893;75,597
23,188669;72,627868;75,643
23,188649;72,627861;75,671
23,188611;72,627857;75,714
23,188595;72,627855;75,732
23,188567;72,627852;75,762
23,188547;72,62785;75,784
23,188528;72,627839;75,809
23,188504;72,627836;75,834
23,188489;72,627826;75,853
23,18846;72,627814;75,885
23,188444;72,627808;75,901
23,188432;72,627802;75,913
23,188401;72,627791;75,943
23,188389;72,627789;75,953
23,188369;72,627787;75,97
23,188348;72,627776;75,988
23,188332;72,627779;75,999
23,188328;72,627783;75,992
23,188312;72,627812;75,965
23,188299;72,627833;75,944
23,188278;72,627857;75,905
23,188261;72,627872;75,875
23,188243;72,627905;75,839
23,188225;72,627925;75,805
23,188221;72,627933;75,796
23,188215;72,62795;75,783
23,188198;72,62797;75,748
23,188193;72,627987;75,734
23,188192;72,627999;75,729
23,188189;72,62803;75,718
23,188188;72,628047;75,712
23,188196;72,628083;75,721
23,188203;72,628092;75,733
23,188219;72,628125;75,762
23,188226;72,628134;75,775
23,188245;72,628146;75,812
23,188263;72,628157;75,85
23,188282;72,628168;75,889
23,188301;72,62817;75,931
23,18832;72,628173;75,973
23,188336;72,628175;75,994
23,188352;72,628172;75,963
23,188379;72,628172;75,91
23,188391;72,628169;75,887
23,188415;72,628167;75,841
23,188439;72,62817;75,795
23,188463;72,628165;75,75
23,188483;72,628167;75,711
23,188503;72,62817;75,672
23,188527;72,628168;75,625
23,188547;72,628171;75,585
23,188571;72,628174;75,537
23,188587;72,628176;75,504
23,188603;72,628178;75,471
23,188625;72,628167;75,439
23,18864;72,628138;75,436
23,18865;72,628116;75,437
23,188656;72,628095;75,447
23,188656;72,62809;75,45
23,188638;72,628061;75,506
23,18862;72,62805;75,544
23,188607;72,628031;75,58
23,188586;72,628007;75,63
23,188567;72,627986;75,672
23,188557;72,627962;75,702
23,188541;72,627946;75,732
23,188526;72,627931;75,76
23,18849;72,627906;75,816
23,188475;72,627891;75,839
23,188472;72,627882;75,847
23,188437;72,627874;75,888
23,188429;72,627873;75,896
23,188394;72,627873;75,935
23,188381;72,627881;75,947
23,188356;72,627896;75,973
23,188348;72,627899;75,982
23,188323;72,627918;75,982
23,188301;72,627942;75,941
23,188288;72,627946;75,918
23,188262;72,627965;75,868
23,188245;72,627962;75,837
23,18831;72,628146;75,951
23,188236;72,628111;75,798
23,188265;72,628156;75,855
23,188288;72,628178;75,903
23,188315;72,628196;75,96
23,188348;72,628212;75,97
23,18836;72,628216;75,944
23,188372;72,628217;75,918
23,188426;72,62821;75,809
23,188449;72,628208;75,762
23,18846;72,628205;75,742
23,188481;72,628189;75,705
23,188472;72,628176;75,729
23,188492;72,628171;75,692
23,188495;72,628171;75,686
23,188508;72,628172;75,66
23,188547;72,62814;75,605
23,188537;72,628139;75,623
23,188505;72,628137;75,684
23,188466;72,628135;75,756
23,188443;72,628134;75,798
23,188411;72,628138;75,856
23,188388;72,628144;75,897
23,188372;72,628146;75,927
23,18835;72,628145;75,968
23,188325;72,628147;75,984
23,188313;72,628146;75,957
23,188297;72,628145;75,924
23,188279;72,628144;75,885
23,188262;72,628126;75,851
23,188253;72,628122;75,833
23,188242;72,628108;75,811
23,188231;72,628091;75,792
23,188218;72,628074;75,766
23,188217;72,628047;75,769
23,188218;72,628031;75,775
23,188217;72,628014;75,775
23,188219;72,627991;75,782
23,18822;72,627975;75,788
23,188222;72,627952;75,795
23,188225;72,627922;75,804
23,188228;72,627886;75,816
23,18823;72,627857;75,824
23,188255;72,627821;75,87
23,188298;72,627782;75,944
23,188322;72,627769;75,983
23,188348;72,627774;75,988
23,188366;72,62778;75,973
23,188398;72,627784;75,947
23,188424;72,627796;75,922
23,18845;72,627827;75,89
23,188493;72,627857;75,835
23,188521;72,627878;75,795
23,188555;72,627893;75,748
23,188533;72,627892;75,774
23,188484;72,627891;75,83
23,188424;72,627879;75,9
23,18839;72,627875;75,939
23,188343;72,627867;75,989
23,188322;72,627859;75,982
23,18831;72,627856;75,961
23,188289;72,627845;75,926
23,188266;72,627831;75,888
23,188258;72,627818;75,876
23,18827;72,627818;75,896
23,188289;72,627819;75,927
23,188365;72,627818;75,971
23,188402;72,627841;75,932
23,188453;72,627846;75,881
23,188475;72,62785;75,857
23,18851;72,627858;75,818
23,188529;72,627858;75,797
23,188562;72,627859;75,763
23,188581;72,627863;75,74
23,188598;72,627863;75,722
23,188591;72,62786;75,732
23,188578;72,627859;75,746
23,188549;72,627859;75,777
23,188496;72,627861;75,83
23,188474;72,62786;75,854
23,188391;72,627865;75,939
23,188337;72,627873;75,996
23,188318;72,627876;75,974
23,188283;72,627881;75,913
23,18827;72,627891;75,889
23,188254;72,6279;75,86
23,188241;72,62791;75,836
23,188222;72,627922;75,799
23,188202;72,627935;75,762
23,188198;72,627954;75,749
23,188194;72,627964;75,74
23,188182;72,627993;75,712
23,188168;72,628022;75,678
23,188157;72,628041;75,652
23,188156;72,628054;75,647
23,188155;72,62807;75,64
23,188153;72,628087;75,633
23,188161;72,628097;75,647
23,188169;72,62811;75,659
23,188177;72,628121;75,674
23,188197;72,628138;75,712
23,188228;72,628167;75,773
23,188236;72,628174;75,79
23,188251;72,628182;75,821
23,188274;72,628197;75,871
23,188295;72,628208;75,916
23,188307;72,628212;75,942
23,188325;72,62822;75,982
23,188359;72,628229;75,946
23,188425;72,628228;75,808
23,188441;72,628229;75,773
23,188478;72,628232;75,695
23,188513;72,628224;75,624
23,188514;72,628223;75,622
23,188534;72,628215;75,586
23,188569;72,628193;75,528
23,188576;72,628187;75,519
23,188588;72,628163;75,512
23,188589;72,628149;75,52
23,18858;72,628142;75,543
23,188564;72,628137;75,576
23,188538;72,628136;75,625
23,188518;72,628135;75,661
23,188489;72,628133;75,716
23,188466;72,628132;75,757
23,188437;72,62813;75,81
23,188421;72,628132;75,839
23,188389;72,62813;75,897
23,18837;72,628133;75,932
23,188345;72,628131;75,977
23,188317;72,628129;75,967
23,188302;72,628128;75,935
23,188274;72,628127;75,876
23,188231;72,628124;75,787
23,188213;72,628123;75,749
23,188198;72,628119;75,719
23,188197;72,628099;75,72
23,188199;72,628083;75,726
23,188229;72,628078;75,79
23,188242;72,628078;75,814
23,188305;72,628055;75,945
23,188321;72,628056;75,977
23,188357;72,628058;75,962
23,188366;72,628059;75,946
23,188379;72,628059;75,925
23,188409;72,628061;75,877
23,188455;72,628063;75,802
23,188516;72,62806;75,705
23,188547;72,628047;75,662
23,188571;72,628041;75,628
23,188591;72,628029;75,606
23,188598;72,628024;75,6
23,188618;72,628006;75,584
23,188604;72,628005;75,605
23,188594;72,628;75,624
23,188544;72,627997;75,697
23,188504;72,627995;75,756
23,188451;72,627993;75,832
23,188438;72,627992;75,851
23,188382;72,627989;75,931
23,188343;72,627991;75,986
23,188297;72,628003;75,931
23,188231;72,628025;75,801
23,188205;72,628043;75,747
23,188213;72,628054;75,761
23,188225;72,628058;75,784
23,188312;72,628055;75,958
23,188368;72,628073;75,941
23,188388;72,628077;75,909
23,18842;72,628079;75,854
23,188444;72,628077;75,815
23,188465;72,628067;75,784
23,188486;72,628051;75,757
23,188518;72,628028;75,718
23,188565;72,627998;75,667
23,188581;72,627967;75,666
23,188547;72,627969;75,711
23,188509;72,627978;75,758
23,188485;72,62798;75,789
23,188425;72,627988;75,871
23,188388;72,627997;75,921
23,188371;72,628006;75,945
23,188341;72,628019;75,989
23,188307;72,628038;75,948
23,188309;72,628052;75,952
23,188321;72,628059;75,976
23,188362;72,628069;75,952
23,188404;72,628075;75,882
23,18844;72,628084;75,82
23,188454;72,628104;75,789
23,188488;72,628106;75,729
23,188517;72,628107;75,677
23,188524;72,628108;75,666
23,188558;72,628123;75,595
23,18858;72,628138;75,545
23,188592;72,628156;75,509
23,1886;72,628178;75,478
23,188584;72,628177;75,511
23,188515;72,628165;75,65
23,188452;72,628151;75,777
23,188433;72,628147;75,814
23,18844;72,628133;75,804
23,188493;72,62812;75,714
23,18852;72,628111;75,67
23,188577;72,6281;75,577
23,188622;72,628082;75,515
23,188636;72,628072;75,499
23,188641;72,628052;75,509
23,188656;72,628039;75,498
23,188665;72,628018;75,504
23,188669;72,628004;75,511
23,188671;72,62798;75,531
23,188673;72,627966;75,543
23,188664;72,627945;75,575
23,188656;72,627927;75,602
23,188647;72,62791;75,629
23,188682;72,627874;75,624
23,188663;72,627851;75,666
23,188611;72,627864;75,708
23,188603;72,627839;75,735
23,188595;72,627822;75,757
23,188593;72,627801;75,774
23,188594;72,627788;75,783
23,188593;72,627764;75,802
23,188629;72,627721;75,811
23,188617;72,62771;75,828
23,1886;72,627699;75,846
23,188575;72,627685;75,871
23,188568;72,627678;75,879
23,188535;72,62767;75,901
23,188516;72,627666;75,912
23,188486;72,627659;75,93
23,188442;72,627692;75,939
23,188453;72,627655;75,946
