23.190888,72.626507,73.677
23.190888,72.626486,73.652
23.190907,72.626445,73.555
23.190927,72.626362,73.409
23.190965,72.626268,73.204
23.190975,72.626174,73.068
23.190985,72.626112,72.97
23.190928,72.626092,73.083
23.190899,72.626102,73.165
23.19088,72.626165,73.286
23.19086,72.626217,73.395
23.190851,72.626269,73.481
23.190841,72.626331,73.579
23.190831,72.626362,73.635
23.190821,72.626466,73.757
23.190821,72.626508,73.807
23.190821,72.62656,73.87
23.190821,72.626632,73.958
23.190821,72.626673,74
23.190821,72.626704,73.999
23.190821,72.626776,73.998
23.190821,72.626828,73.997
23.190821,72.626942,73.995
23.190821,72.627004,73.994
23.190821,72.627024,73.994
23.190821,72.627086,73.993
23.190821,72.627169,73.991
23.190802,72.627221,73.975
23.190792,72.627293,73.963
23.190792,72.627324,73.962
23.190792,72.627386,73.958
23.190792,72.627458,73.954
23.190783,72.62752,73.916
23.190783,72.627582,73.846
23.190783,72.627665,73.753
23.190783,72.627686,73.73
23.190764,72.627779,73.61
23.190754,72.627882,73.49
23.190745,72.627913,73.451
23.190736,72.627975,73.379
23.190736,72.627985,73.369
23.190717,72.628068,73.274
23.190708,72.62813,73.207
23.190686,72.62819,73.142
23.190669,72.628261,73.069
23.19065,72.628292,73.038
23.19065,72.628363,72.979
23.190631,72.628394,72.962
23.190631,72.628435,72.937
23.190623,72.628512,72.893
23.190623,72.628543,72.875
23.190614,72.628605,72.845
23.190595,72.628646,72.839
23.190595,72.628677,72.823
23.190595,72.62875,72.785
23.190595,72.628801,72.759
23.190595,72.628853,72.732
23.190595,72.628894,72.711
23.190595,72.628967,72.674
23.190595,72.628998,72.658
23.190595,72.62907,72.62
23.190585,72.629122,72.616
23.190585,72.629225,72.866
23.190585,72.629267,73.055
23.190574,72.629411,73.726
23.190563,72.629525,74.241
23.190554,72.629545,74.334
23.190553,72.629597,74.561
23.190543,72.629648,74.783
23.190543,72.629741,75.184
23.190542,72.629803,75.451
23.190533,72.629885,75.791
23.190533,72.629916,75.923
23.190533,72.629988,76.232
23.190533,72.63003,76.237
23.190505,72.630081,76.111
23.190505,72.630133,76.048
23.190505,72.630185,75.984
23.190477,72.630236,75.9
23.190392,72.630257,75.832
23.190344,72.630257,75.806
23.190344,72.630175,75.813
23.190344,72.630133,75.816
23.190372,72.63004,75.883
23.190419,72.629978,75.93
23.190429,72.629937,75.799
23.190429,72.629916,75.724
23.190438,72.629813,75.358
23.190439,72.629751,75.128
23.190458,72.629669,74.83
23.190458,72.629617,74.632
23.190468,72.629535,74.313
23.190478,72.629483,74.106
23.190479,72.629411,73.82
23.190489,72.629287,73.312
23.190499,72.629267,73.211
23.190509,72.629236,73.065
23.190518,72.629174,72.786
23.190547,72.62906,72.725
23.190557,72.628988,72.735
23.190566,72.628936,72.739
23.190585,72.628894,72.726
23.190585,72.628874,72.736
23.190585,72.628801,72.772
23.190595,72.62875,72.785
23.190595,72.628688,72.817
23.190604,72.628615,72.847
23.190604,72.628564,72.875
23.190584,72.628497,72.921
23.190584,72.628456,72.941
23.190584,72.628425,72.956
23.190584,72.628374,72.98
23.190591,72.628313,73.017
23.190609,72.628279,73.047
23.190623,72.628202,73.118
23.190632,72.628161,73.157
23.190641,72.628099,73.217
23.190641,72.628047,73.264
23.190641,72.627944,73.359
23.190641,72.627903,73.397
23.190641,72.627851,73.445
23.190641,72.627758,73.531
23.190641,72.627706,73.579
23.190641,72.627655,73.626
23.19065,72.627551,73.732
23.19065,72.62751,73.771
23.19066,72.627365,73.826
23.19066,72.627293,73.844
23.190679,72.627231,73.875
23.190679,72.627169,73.888
23.190678,72.627138,73.895
23.190688,72.627066,73.917
23.190688,72.627004,73.929
23.190688,72.626932,73.945
23.190697,72.626839,73.966
23.190697,72.626787,73.976
23.190697,72.626756,73.982
23.190707,72.626622,73.939
23.190707,72.626539,73.824
23.190707,72.626487,73.753
23.190707,72.626383,73.61
23.190717,72.626186,73.344
23.190718,72.626124,73.26
23.190718,72.625979,73.061
23.19069,72.625989,73.048
23.19068,72.62603,73.097
23.190661,72.626062,73.125
23.190642,72.626103,73.169
23.190622,72.62629,73.434
23.190622,72.626352,73.528
23.190622,72.626404,73.606
23.190622,72.626456,73.684
23.190621,72.62656,73.84
23.190621,72.626611,73.918
23.190621,72.626632,73.949
23.190621,72.626746,73.976
23.190602,72.626787,73.96
23.190602,72.626839,73.943
23.190602,72.62689,73.926
23.190602,72.626921,73.915
23.190602,72.627035,73.878
23.190603,72.627076,73.864
23.190603,72.627128,73.847
23.190603,72.627179,73.83
23.190593,72.62722,73.809
23.190593,72.627293,73.784
23.190593,72.627344,73.766
23.190593,72.627386,73.752
23.190593,72.627468,73.723
23.190584,72.62752,73.684
23.190574,72.627572,73.63
23.190565,72.627623,73.578
23.190565,72.627665,73.544
23.190556,72.627747,73.469
23.190537,72.627799,73.413
23.190537,72.627851,73.373
23.190527,72.627902,73.327
23.190527,72.627933,73.304
23.190527,72.627995,73.257
23.190528,72.628037,73.225
23.190528,72.628119,73.163
23.190509,72.628171,73.119
23.190509,72.628274,73.043
23.190509,72.628315,73.013
23.190509,72.628398,72.982
23.19049,72.628466,72.972
23.19049,72.628507,72.963
23.19049,72.628527,72.959
23.19049,72.628599,72.944
23.190462,72.62877,72.942
23.190452,72.628822,72.949
23.190452,72.628863,72.945
23.190452,72.628915,72.939
23.190452,72.628977,72.933
23.190452,72.629029,72.928
23.190442,72.62907,72.944
23.190423,72.629143,72.984
23.190423,72.629184,73.048
23.190423,72.629236,73.237
23.190422,72.629308,73.5
23.190422,72.629411,73.876
23.190421,72.629442,73.989
23.190421,72.629494,74.176
23.19042,72.629597,74.55
23.19042,72.629638,74.699
23.19042,72.629669,74.811
23.19042,72.6297,74.923
23.19042,72.629792,75.259
23.19042,72.629803,75.296
23.19041,72.629844,75.431
23.1904,72.629906,75.633
23.190381,72.629968,75.809
23.190382,72.630009,75.914
23.190344,72.630112,75.818
23.190316,72.630164,75.779
23.190297,72.630195,75.764
23.190278,72.630205,75.749
23.190192,72.630246,75.712
23.190192,72.630164,75.629
23.190192,72.630082,75.546
23.190192,72.63002,75.483
23.190211,72.629978,75.457
23.190211,72.629968,75.432
23.190221,72.629896,75.274
23.19024,72.629834,75.149
23.190259,72.62971,74.843
23.190269,72.629617,74.595
23.190288,72.629566,74.451
23.190288,72.629514,74.303
23.190298,72.629432,74.059
23.190308,72.629359,73.835
23.190308,72.629308,73.681
23.190318,72.629236,73.446
23.190318,72.629205,73.352
23.190328,72.629174,73.235
23.190328,72.629122,73.201
23.190328,72.629039,73.179
23.190338,72.628936,73.136
23.190338,72.628874,73.122
23.190357,72.628822,73.083
23.190357,72.62876,73.072
23.190367,72.628719,73.055
23.190365,72.62864,73.045
23.190377,72.628578,73.028
23.190424,72.628491,72.997
23.190452,72.628336,73
23.190471,72.628274,73.04
23.190471,72.628233,73.068
23.190471,72.62816,73.117
23.190471,72.628098,73.159
23.190471,72.628057,73.187
23.19048,72.627954,73.262
23.190508,72.627861,73.346
23.190527,72.627747,73.445
23.190527,72.627706,73.476
23.190527,72.627654,73.515
23.190527,72.627613,73.547
23.190527,72.627551,73.594
23.190537,72.627499,73.645
23.190546,72.627427,73.686
23.190546,72.627375,73.707
23.190574,72.627272,73.775
23.190574,72.627241,73.786
23.190574,72.627179,73.809
23.190584,72.627128,73.835
23.190583,72.627035,73.868
23.190583,72.627004,73.879
23.190583,72.626901,73.916
23.190583,72.626828,73.942
23.190583,72.626787,73.957
23.190583,72.626735,73.975
23.190583,72.626673,73.997
23.190583,72.626611,73.915
23.190583,72.626508,73.753
23.190584,72.626467,73.689
23.190584,72.626404,73.592
23.190584,72.62631,73.446
23.190585,72.626248,73.349
23.190585,72.626207,73.284
23.190585,72.626165,73.22
23.190585,72.626103,73.123
23.190585,72.626051,73.042
23.190585,72.626009,72.978
23.190548,72.625968,72.875
23.1905,72.625988,72.861
23.190481,72.626009,72.878
23.190453,72.62604,72.905
23.190433,72.626081,72.962
23.190423,72.62629,73.326
23.190423,72.626331,73.4
23.190422,72.626404,73.531
23.190422,72.626467,73.642
23.190422,72.626508,73.717
23.190422,72.626591,73.865
23.190422,72.626632,73.939
23.190422,72.626694,73.984
23.190431,72.626756,73.948
23.190431,72.626777,73.936
23.190431,72.626828,73.906
23.190441,72.626921,73.856
23.190441,72.626983,73.821
23.190451,72.627024,73.803
23.190451,72.627065,73.78
23.190461,72.627138,73.747
23.190461,72.62721,73.709
23.190461,72.627251,73.687
23.190461,72.627303,73.659
23.190461,72.627365,73.626
23.190461,72.627386,73.615
23.19047,72.627448,73.592
23.19047,72.62753,73.544
23.19047,72.627582,73.509
23.19047,72.627613,73.488
23.19047,72.627685,73.439
23.19047,72.627778,73.376
23.19047,72.62782,73.348
23.19047,72.627882,73.306
23.19047,72.627954,73.257
23.190471,72.628067,73.18
23.190471,72.62814,73.131
23.190471,72.628212,73.082
23.190471,72.628264,73.047
23.190471,72.628336,72.999
23.190452,72.628388,72.994
23.190443,72.628481,72.989
23.190433,72.628491,72.992
23.190415,72.628548,73.001
23.190386,72.628609,73.024
23.190372,72.628658,73.041
23.190348,72.628791,73.09
23.190338,72.628843,73.115
23.190309,72.628884,73.169
23.19029,72.628967,73.23
23.190281,72.629019,73.268
23.190242,72.629101,73.385
23.190242,72.629132,73.401
23.190223,72.629194,73.533
23.190194,72.629256,73.742
23.190194,72.629339,73.934
23.190193,72.629359,73.982
23.190184,72.629432,74.158
23.190174,72.629473,74.257
23.190174,72.629545,74.417
23.190174,72.629597,74.531
23.190174,72.629648,74.644
23.190164,72.629679,74.707
23.190155,72.629731,74.81
23.190145,72.629782,74.907
23.190145,72.629844,75.033
23.190126,72.629947,75.203
23.190117,72.629968,75.222
23.190078,72.629999,75.189
23.190069,72.630071,75.303
23.19004,72.630092,75.293
23.189946,72.630123,75.142
23.189936,72.630113,75.086
23.189956,72.629968,74.811
23.189965,72.629917,74.789
23.189975,72.629865,74.763
23.189984,72.629793,74.71
23.189984,72.62971,74.617
23.189984,72.629638,74.535
23.189984,72.629566,74.454
23.189994,72.629504,74.397
23.189994,72.629442,74.325
23.190013,72.629401,74.267
23.190013,72.629349,74.201
23.190014,72.629246,74.068
23.190014,72.629153,73.951
23.190014,72.629132,73.927
23.190014,72.62905,73.83
23.190024,72.628946,73.693
23.190043,72.628895,73.604
23.190043,72.628801,73.504
23.190043,72.628739,73.437
23.190043,72.628688,73.381
23.190062,72.628636,73.309
23.190082,72.628564,73.222
23.190091,72.628522,73.177
23.190111,72.628426,73.081
23.190142,72.628312,73.004
23.190167,72.628274,73.014
23.190205,72.628181,73.045
23.190262,72.628067,73.101
23.190272,72.628036,73.116
23.19029,72.627985,73.146
23.190319,72.627954,73.174
23.190328,72.627871,73.219
23.190347,72.627819,73.257
23.190357,72.627757,73.296
23.190366,72.627685,73.342
23.190385,72.627633,73.388
23.190385,72.627582,73.417
23.190385,72.627489,73.47
23.190394,72.627437,73.513
23.190404,72.627375,73.562
23.190404,72.627282,73.62
23.190404,72.62722,73.658
23.190404,72.627148,73.703
23.190404,72.627106,73.728
23.190404,72.627065,73.753
23.190403,72.627003,73.791
23.190413,72.626952,73.827
23.190422,72.62688,73.874
23.190431,72.626849,73.894
23.190441,72.626808,73.92
23.19045,72.626715,73.973
23.19046,72.626684,73.991
23.19046,72.626653,73.977
23.19046,72.626601,73.887
23.19046,72.626508,73.725
23.19046,72.626467,73.653
23.19046,72.626404,73.545
23.190461,72.626362,73.473
23.190461,72.6263,73.364
23.190461,72.626269,73.31
23.190442,72.626206,73.189
23.190424,72.626154,73.084
23.190414,72.626123,73.021
23.190377,72.626081,72.914
23.19032,72.62606,72.825
23.19031,72.626102,72.898
23.190309,72.626227,73.142
23.190309,72.626342,73.366
23.190299,72.626404,73.484
23.190299,72.626456,73.586
23.190298,72.626518,73.709
23.190298,72.62657,73.811
23.190298,72.626673,73.994
23.190298,72.626694,73.979
23.190299,72.626735,73.947
23.190299,72.626807,73.891
23.190299,72.6269,73.82
23.190299,72.626941,73.789
23.190299,72.626983,73.757
23.190299,72.627055,73.702
23.1903,72.627127,73.646
23.1903,72.627189,73.599
23.1903,72.62722,73.575
23.1903,72.627251,73.551
23.1903,72.627364,73.464
23.1903,72.627385,73.448
23.1903,72.627478,73.377
23.19029,72.627551,73.327
23.19029,72.627582,73.314
23.190281,72.627654,73.275
23.190262,72.627695,73.241
23.190243,72.627726,73.213
23.190233,72.627809,73.176
23.190224,72.62785,73.156
23.190214,72.627881,73.14
23.190158,72.627964,73.084
23.190148,72.628015,73.068
23.19012,72.628057,73.048
23.19011,72.628067,73.042
23.190063,72.628181,73.014
23.190053,72.628212,73.009
23.190043,72.628264,73.004
23.190019,72.628313,73.001
23.190024,72.628351,73.02
23.190034,72.628398,73.072
23.190034,72.62845,73.129
23.190034,72.628471,73.152
23.190034,72.628502,73.186
23.190034,72.628574,73.265
23.190034,72.628636,73.334
23.190034,72.628688,73.391
23.190034,72.628739,73.448
23.190034,72.62876,73.471
23.190024,72.628833,73.565
23.190005,72.628926,73.703
23.189966,72.62905,73.866
23.189966,72.629101,73.925
23.189947,72.629122,73.95
23.189938,72.629184,74.017
23.1899,72.629277,74.085
23.18989,72.62939,74.163
23.18988,72.629401,74.161
23.189852,72.629504,74.19
23.189852,72.629556,74.218
23.189851,72.629607,74.247
23.189851,72.629679,74.287
23.189851,72.629731,74.316
23.189851,72.629803,74.357
23.189852,72.629917,74.422
23.189852,72.629948,74.439
23.189823,72.629969,74.352
23.189757,72.63,74.128
23.18971,72.63,73.959
23.18971,72.629969,73.958
23.18971,72.629907,73.962
23.189719,72.629876,73.992
23.189719,72.629835,73.992
23.189729,72.629793,74.018
23.189728,72.629752,74.017
23.189738,72.629669,74.035
23.189738,72.629628,74.032
23.189738,72.629566,74.028
23.189738,72.629525,74.025
23.189757,72.629401,74.036
23.189767,72.629328,74.031
23.189767,72.629287,74.023
23.189776,72.629236,74.016
23.189786,72.629174,74.002
23.189795,72.629122,73.96
23.189805,72.62905,73.893
23.189814,72.628988,73.833
23.189833,72.628926,73.769
23.189843,72.628884,73.725
23.189853,72.628833,73.67
23.189872,72.628771,73.598
23.189881,72.62876,73.582
23.18991,72.628615,73.41
23.18992,72.628595,73.38
23.189948,72.628512,73.263
23.189977,72.62844,73.152
23.189977,72.628419,73.128
23.189986,72.628336,73.02
23.190005,72.628264,73.001
23.190024,72.628191,73.005
23.190034,72.628129,73.01
23.190063,72.628026,73.028
23.190091,72.627943,73.051
23.19011,72.627912,73.067
23.190138,72.627809,73.105
23.190148,72.627757,73.123
23.190157,72.627716,73.14
23.190167,72.627643,73.166
23.190186,72.627561,73.207
23.190195,72.627509,73.232
23.190214,72.627437,73.314
23.190224,72.627375,73.379
23.190252,72.627323,73.451
23.190262,72.627271,73.502
23.190271,72.627209,73.561
23.190281,72.627189,73.585
23.190281,72.627137,73.626
23.19029,72.627086,73.672
23.190299,72.626983,73.757
23.190327,72.626828,73.882
23.190337,72.626766,73.928
23.190346,72.626715,73.966
23.190346,72.626663,73.994
23.190346,72.626622,73.915
23.190355,72.62656,73.799
23.190375,72.626487,73.667
23.190384,72.626414,73.535
23.190385,72.626373,73.459
23.190385,72.6263,73.324
23.190385,72.626217,73.171
23.190386,72.626164,73.075
23.190348,72.626133,72.988
23.19031,72.626133,72.959
23.190281,72.626133,72.937
23.190224,72.626133,72.893
23.190186,72.626133,72.864
23.190158,72.626154,72.887
23.190157,72.626196,72.978
23.190157,72.626248,73.091
23.190157,72.626352,73.317
23.190156,72.626467,73.566
23.190156,72.626539,73.724
23.190156,72.626622,73.903
23.190156,72.626694,73.973
23.190166,72.626735,73.934
23.190166,72.626817,73.855
23.190166,72.626858,73.815
23.190166,72.626889,73.786
23.190166,72.626962,73.717
23.190167,72.627013,73.667
23.190167,72.627054,73.628
23.190167,72.627096,73.588
23.190167,72.627168,73.519
23.190157,72.627261,73.422
23.190148,72.627333,73.342
23.190138,72.627385,73.281
23.190129,72.627436,73.219
23.19012,72.627498,73.145
23.19011,72.62754,73.126
23.190091,72.627623,73.094
23.190082,72.627643,73.082
23.190072,72.627695,73.067
23.190043,72.627757,73.036
23.190043,72.62786,73.03
23.190024,72.627912,73.015
23.190024,72.627954,73.014
23.190015,72.627995,73.007
23.189986,72.628078,73.026
23.189958,72.628161,73.071
23.189948,72.628223,73.078
23.189938,72.628254,73.087
23.189919,72.628326,73.098
23.18991,72.628398,73.178
23.189881,72.628471,73.284
23.189872,72.628522,73.346
23.189815,72.628677,73.544
23.189796,72.628771,73.641
23.189795,72.628802,73.67
23.189786,72.628874,73.739
23.189776,72.628946,73.807
23.189757,72.628998,73.857
23.189757,72.629039,73.892
23.189748,72.629081,73.928
23.189738,72.629112,73.955
23.189738,72.629194,74.002
23.18971,72.629246,73.996
23.189691,72.629339,73.977
23.189681,72.62937,73.964
23.189671,72.629411,73.947
23.189662,72.629463,73.923
23.189652,72.629514,73.896
23.189643,72.629587,73.857
23.189634,72.629649,73.816
23.189624,72.629731,73.762
23.189605,72.629804,73.68
23.189606,72.629866,73.649
23.189568,72.629887,73.521
23.18952,72.629866,73.391
23.189501,72.629825,73.373
23.189501,72.629783,73.412
23.189501,72.629721,73.471
23.189511,72.629639,73.569
23.189567,72.629597,73.712
23.189577,72.629556,73.756
23.189586,72.629483,73.814
23.189586,72.629432,73.844
23.189596,72.629359,73.895
23.189615,72.629287,73.944
23.189634,72.629184,73.993
23.189653,72.629039,73.911
23.189653,72.629019,73.897
23.189681,72.628977,73.86
23.189691,72.628915,73.81
23.189691,72.628791,73.717
23.1897,72.628729,73.664
23.189701,72.628678,73.624
23.18971,72.628605,73.561
23.18972,72.628491,73.462
23.189739,72.62846,73.418
23.189739,72.628399,73.367
23.189757,72.628306,73.31
23.189767,72.628233,73.346
23.189776,72.62813,73.398
23.189786,72.628109,73.394
23.189805,72.628068,73.382
23.189843,72.627954,73.358
23.189862,72.627892,73.339
23.189891,72.627799,73.298
23.1899,72.627768,73.281
23.189929,72.627716,73.211
23.189938,72.627634,73.197
23.189967,72.62754,73.114
23.189976,72.627468,73.121
23.190005,72.627426,73.094
23.190005,72.627385,73.143
23.190015,72.627333,73.214
23.190024,72.62724,73.332
23.190024,72.627209,73.368
23.190034,72.627137,73.458
23.190043,72.627075,73.535
23.190062,72.626992,73.638
23.190071,72.62692,73.722
23.190081,72.626869,73.781
23.190081,72.626827,73.825
23.19009,72.626786,73.872
23.1901,72.626724,73.939
23.190118,72.626652,73.969
23.190128,72.626621,73.901
23.190128,72.62656,73.764
23.190137,72.626456,73.538
23.190137,72.626414,73.446
23.190138,72.626342,73.286
23.190138,72.62629,73.171
23.190119,72.626206,72.975
23.1901,72.626175,72.892
23.190053,72.626144,72.787
23.190015,72.626134,72.734
23.189976,72.626166,72.899
23.189976,72.626197,72.974
23.189976,72.626301,73.222
23.189976,72.626353,73.346
23.189975,72.626374,73.395
23.189994,72.626467,73.543
23.189994,72.626519,73.666
23.190004,72.62656,73.746
23.190004,72.626611,73.869
23.190004,72.626673,73.992
23.190004,72.626766,73.881
23.190004,72.626807,73.832
23.190005,72.626941,73.672
23.189995,72.627024,73.586
23.189967,72.627096,73.602
23.189957,72.627168,73.549
23.189919,72.627324,73.501
23.189909,72.627375,73.473
23.18989,72.627427,73.479
23.189871,72.627469,73.499
23.189852,72.627644,73.469
23.189852,72.627665,73.46
23.189843,72.627717,73.466
23.189833,72.627779,73.465
23.189814,72.62783,73.49
23.189795,72.627913,73.492
23.189786,72.627954,73.489
23.189786,72.627996,73.464
23.189767,72.628047,73.471
23.189757,72.628161,73.411
23.189757,72.628213,73.374
23.189738,72.628244,73.381
23.189738,72.628347,73.325
23.189738,72.628378,73.35
23.189729,72.628481,73.445
23.189729,72.628533,73.486
23.189729,72.628595,73.537
23.18972,72.628688,73.619
23.189719,72.628719,73.644
23.1897,72.62876,73.688
23.189691,72.628864,73.771
23.189681,72.628926,73.822
23.189653,72.628988,73.875
23.189653,72.62906,73.926
23.189634,72.629112,73.963
23.189634,72.629184,73.993
23.189624,72.629215,73.979
23.189624,72.629277,73.953
23.189624,72.629328,73.932
23.189615,72.629359,73.911
23.189586,72.629442,73.838
23.189577,72.629494,73.795
23.189567,72.629525,73.761
23.189548,72.629587,73.685
23.189548,72.629649,73.639
23.189548,72.62967,73.623
23.18953,72.629711,73.548
23.189501,72.629783,73.412
23.189501,72.629804,73.392
23.189463,72.629866,73.219
23.189445,72.629887,73.137
23.189369,72.629959,72.79
23.189331,72.629959,72.659
23.18935,72.629887,72.841
23.189369,72.629815,73.01
23.189378,72.629753,73.129
23.189397,72.629691,73.264
23.189406,72.629649,73.342
23.189416,72.629597,73.43
23.189425,72.629525,73.54
23.189425,72.629484,73.593
23.189434,72.629442,73.657
23.189444,72.629401,73.718
23.189453,72.629339,73.8
23.189463,72.629277,73.876
23.189482,72.629184,73.982
23.189491,72.629143,73.989
23.189501,72.628988,73.914
23.189501,72.628884,73.864
23.189501,72.628812,73.829
23.18951,72.628781,73.809
23.18951,72.628709,73.773
23.18952,72.628636,73.73
23.189529,72.628543,73.674
23.189529,72.628492,73.647
23.189548,72.628399,73.578
23.189558,72.628326,73.538
23.189586,72.628244,73.602
23.189596,72.628203,73.636
23.189595,72.62813,73.72
23.189633,72.627996,73.794
23.189643,72.627965,73.806
23.189643,72.627913,73.859
23.189671,72.62781,73.888
23.189681,72.627748,73.919
23.1897,72.627676,73.927
23.1897,72.627666,73.936
23.189709,72.627573,73.984
23.189728,72.627439,74.05
23.189747,72.627366,74.068
23.189747,72.627335,74.105
23.189766,72.627273,74.111
23.189776,72.627232,74.127
23.189795,72.627149,74.157
23.189804,72.627108,74.172
23.189824,72.627046,74.178
23.189824,72.627004,74.228
23.189852,72.626942,74.199
23.189862,72.626849,74.277
23.189861,72.626787,74.352
23.189871,72.626757,74.355
23.18989,72.626695,74.361
23.18989,72.626664,74.39
23.18989,72.62654,74.114
23.189899,72.626406,73.774
23.189899,72.626364,73.68
23.189899,72.626323,73.586
23.18988,72.626261,73.525
23.189871,72.62625,73.542
23.189823,72.626209,73.654
23.189766,72.62621,73.898
23.189738,72.62621,74.021
23.189718,72.626221,74.123
23.189728,72.626335,74.312
23.189737,72.626438,74.483
23.189756,72.626521,74.578
23.189756,72.626582,74.704
23.189766,72.626623,74.753
23.189766,72.626695,74.806
23.189766,72.626726,74.768
23.189766,72.626778,74.706
23.189766,72.62684,74.632
23.189766,72.626901,74.557
23.189766,72.626953,74.495
23.189766,72.626994,74.446
23.189738,72.627046,74.487
23.189728,72.627119,74.434
23.189728,72.627191,74.347
23.189719,72.627243,74.32
23.189709,72.627284,74.304
23.189699,72.627346,74.264
23.18968,72.627367,74.308
23.189671,72.627449,74.243
23.189661,72.627491,74.228
23.189643,72.627614,74.167
23.189624,72.627676,74.162
23.189614,72.627738,74.122
23.189595,72.627831,74.069
23.189576,72.627872,74.069
23.189576,72.627924,74.006
23.189557,72.627976,73.986
23.189557,72.628017,73.933
23.189548,72.628079,73.872
23.189529,72.62812,73.853
23.189519,72.628192,73.77
23.18951,72.628234,73.727
23.189501,72.628275,73.682
23.189491,72.628316,73.634
23.189482,72.628409,73.656
23.189482,72.62843,73.665
23.189472,72.628492,73.703
23.189444,72.628554,73.755
23.189444,72.628595,73.772
23.189444,72.628678,73.805
23.189425,72.628812,73.868
23.189387,72.628967,73.937
23.189349,72.629132,73.991
23.189349,72.629174,73.988
23.189349,72.629194,73.955
23.189349,72.629287,73.805
23.189349,72.629349,73.705
23.189349,72.629401,73.622
23.189349,72.629442,73.556
23.189349,72.629504,73.456
23.189349,72.629546,73.389
23.18934,72.629639,73.22
23.189321,72.62967,73.128
23.189311,72.629732,72.997
23.189292,72.629773,72.874
23.189292,72.629794,72.836
23.189283,72.629846,72.712
23.189236,72.629908,72.442
23.189198,72.629929,72.274
23.18915,72.629929,72.188
23.189121,72.629929,72.219
23.189112,72.629877,72.35
23.189112,72.629815,72.494
23.189112,72.629784,72.566
23.189112,72.629711,72.735
23.189112,72.62968,72.807
23.18914,72.629587,73.006
23.18915,72.629556,73.074
23.189169,72.629484,73.241
23.189197,72.629391,73.491
23.189197,72.629287,73.726
23.189225,72.629225,73.873
23.189225,72.629153,73.999
23.189244,72.629091,73.992
23.189254,72.629019,73.981
23.189263,72.628946,73.969
23.189273,72.628895,73.958
23.189282,72.628874,73.951
23.189292,72.628781,73.93
23.189311,72.628729,73.909
23.18932,72.628688,73.894
23.18932,72.628636,73.882
23.18932,72.628543,73.862
23.18933,72.628502,73.844
23.18933,72.62844,73.829
23.18933,72.628378,73.815
23.189358,72.628316,73.8
23.189377,72.628234,73.925
23.189386,72.628182,74.002
23.189386,72.628172,74.02
23.189396,72.62812,74.094
